Order #,Sent Date,Menu Item,Menu Subgroup(s),Menu Group,Menu,Sales Category,Gross Price,Discount,Net Price,Qty,Tax,Void?
13,4/9/26 6:03 PM,Butter Naan,,Naan,Bread,Food,3.99,0.00,3.99,1.0,0.40000000,false
13,4/9/26 6:03 PM,Chicken Nuggets,,Kids,Kids,,6.99,0.00,6.99,1.0,0.70000000,false
13,4/9/26 6:03 PM,Mix Veg Pakora,,Mix Veg Pakora,Appetizer,Appetizer,7.99,0.00,7.99,1.0,0.80000000,false
13,4/9/26 6:03 PM,Kadhai Paneer,,Veg Curries,Entrée,Food,15.99,0.00,15.99,1.0,1.60000000,false
14,4/9/26 6:09 PM,Butter Chicken,,Non-Veg Curries,Entrée,Food,15.99,0.00,15.99,1.0,1.60000000,false
14,4/9/26 6:09 PM,Garlic Naan,,Naan,Bread,Food,4.99,0.00,4.99,1.0,0.50000000,false
14,4/9/26 6:09 PM,Cheese Naan,,Naan,Bread,Food,5.99,0.00,5.99,1.0,0.60000000,false
15,4/9/26 6:32 PM,Kaju Curry,,Veg Curries,Entrée,Food,16.99,0.00,16.99,1.0,1.70000000,false
15,4/9/26 6:32 PM,Chili Paneer,,Appetizer,Indo-Chines,,12.99,0.00,12.99,1.0,1.30000000,false
15,4/9/26 6:32 PM,Garlic Naan,,Naan,Bread,Food,4.99,0.00,4.99,1.0,0.50000000,false
15,4/9/26 6:32 PM,Chili Garlic Naan,,Naan,Bread,Food,5.99,0.00,5.99,1.0,0.60000000,false
16,4/9/26 6:34 PM,Lamb Curry,,Non-Veg Curries,Entrée,Food,17.99,0.00,17.99,1.0,1.80000000,false
17,4/9/26 6:41 PM,Masala Dosa,,,,Food,13.99,0.00,13.99,1.0,0E-8,false
17,4/9/26 6:41 PM,Paneer Masala Dosa,,Dosa,Bread,Food,13.99,0.00,13.99,1.0,1.40000000,false
17,4/9/26 6:41 PM,Papad,,Papad,Appetizer,Appetizer,3.99,0.00,3.99,1.0,0.40000000,false
18,4/9/26 6:45 PM,Coconut Curry,,Coconut,Entrée,Food,15.99,0.00,15.99,1.0,1.60000000,false
18,4/9/26 6:45 PM,Butter Chicken,,Non-Veg Curries,Entrée,Food,15.99,0.00,15.99,1.0,1.60000000,false
18,4/9/26 6:45 PM,Saag Paneer,,Saag,Entrée,Food,16.99,0.00,16.99,1.0,1.70000000,false
18,4/9/26 6:45 PM,Garlic Naan,,Naan,Bread,Food,9.98,0.00,9.98,2.0,1.00000000,false
20,4/9/26 7:09 PM,Garlic Naan,,Naan,Bread,Food,6.49,0.00,6.49,1.0,0.65000000,false
20,4/9/26 7:09 PM,Butter Chicken,,Non-Veg Curries,Entrée,Food,20.79,0.00,20.79,1.0,2.07000000,false
22,4/9/26 7:34 PM,Mushroom Salt n Pepper,,Mushroom Salt n Pepper,Appetizer,Appetizer,10.99,0.00,10.99,1.0,1.10000000,false
22,4/9/26 7:37 PM,Garlic Naan,,Naan,Bread,Food,4.99,0.00,4.99,1.0,0.50000000,false
22,4/9/26 7:37 PM,Chicken Tikka Masala,,Tikka Masala Curry,Entrée,Food,15.99,0.00,15.99,1.0,1.60000000,false
24,4/9/26 7:46 PM,Cheese Naan,,Naan,Bread,Food,7.79,0.00,7.79,1.0,0.78000000,false
24,4/9/26 7:46 PM,Chicken Tikka Masala,,Tikka Masala Curry,Entrée,Food,20.79,0.00,20.79,1.0,2.08000000,false
23,4/9/26 7:46 PM,Veg Biryani,,Veg,Biryani,Biryani,16.99,0.00,16.99,1.0,1.70000000,false
23,4/9/26 7:46 PM,Saag Plain,,Saag,Entrée,Food,15.99,0.00,15.99,1.0,1.60000000,false
23,4/9/26 7:46 PM,Dal Tadka,Vegan,Veg Curries,Entrée,Food,12.99,0.00,12.99,1.0,1.30000000,false
23,4/9/26 7:46 PM,Veg Samosa,,Samosa,Appetizer,Appetizer,5.99,0.00,5.99,1.0,0.60000000,false
22,4/9/26 7:47 PM,Fried Rice,,Entrees,Indo-Chines,,14.99,0.00,14.99,1.0,1.50000000,false
25,4/9/26 8:09 PM,Sweet Tea,,Lassi & Tea,Beverage,NA Beverage,2.99,0.00,2.99,1.0,0.30000000,false
25,4/9/26 8:09 PM,Sweet Tea,,Lassi & Tea,Beverage,NA Beverage,2.99,0.00,2.99,1.0,0.30000000,false
25,4/9/26 8:09 PM,Butter Chicken,,Non-Veg Curries,Entrée,Food,15.99,0.00,15.99,1.0,1.60000000,false
25,4/9/26 8:09 PM,Butter Chicken,,Non-Veg Curries,Entrée,Food,15.99,0.00,15.99,1.0,1.60000000,false
25,4/9/26 8:09 PM,Garlic Naan,,Naan,Bread,Food,4.99,0.00,4.99,1.0,0.50000000,false
25,4/9/26 8:09 PM,Garlic Naan,,Naan,Bread,Food,4.99,0.00,4.99,1.0,0.50000000,false
26,4/9/26 8:34 PM,Butter Chicken,,Non-Veg Curries,Entrée,Food,15.99,0.00,14.39,1.0,1.43000000,false
26,4/9/26 8:34 PM,Hakka Noodles,,Entrees,Indo-Chines,,12.99,0.00,11.69,1.0,1.17000000,false
27,4/9/26 8:59 PM,Malai Kofta,,Veg Curries,Entrée,Food,13.99,0.00,13.99,1.0,1.40000000,false
27,4/9/26 8:59 PM,Chole Bhature,,Chole Bhature,Appetizer,Appetizer,12.99,0.00,12.99,1.0,1.30000000,false
27,4/9/26 8:59 PM,Tandoori Roti Plain,,Roti,Bread,Food,3.99,0.00,3.99,1.0,0.40000000,false
27,4/9/26 8:59 PM,Butter Tandoori Roti,,Roti,Bread,Food,7.98,0.00,7.98,2.0,0.80000000,false
27,4/9/26 9:25 PM,Gulabjamun,,Hot,Desserts,Desserts,4.99,0.00,4.99,1.0,0.50000000,false
4,4/10/26 12:41 PM,Lamb Sheekh Kabab,,Sheekh Kabab,Appetizer,Appetizer,20.79,0.00,20.79,1.0,2.08000000,false
4,4/10/26 12:41 PM,Chicken Tikka Masala,,Tikka Masala Curry,Entrée,Food,20.79,0.00,20.79,1.0,2.08000000,false
4,4/10/26 12:41 PM,Paneer Masala Dosa,,Dosa,Bread,Food,18.19,0.00,18.19,1.0,1.83000000,false
4,4/10/26 12:41 PM,Hara Bhara Kabab,,Hara Bhara Kabab,Appetizer,Appetizer,14.29,0.00,14.29,1.0,1.43000000,false
4,4/10/26 12:41 PM,Plain,,Naan,Bread,Food,10.38,0.00,10.38,2.0,1.04000000,false
4,4/10/26 12:41 PM,Cheese Naan,,Naan,Bread,Food,7.79,0.00,7.79,1.0,0.78000000,false
1,4/10/26 12:20 PM,Chicken Curry,,Non-Veg Curries,Entrée,Food,15.99,0.00,15.99,1.0,1.60000000,false
2,4/10/26 12:30 PM,Mushroom Salt n Pepper,,Mushroom Salt n Pepper,Appetizer,Appetizer,10.99,0.00,10.99,1.0,1.10000000,false
2,4/10/26 12:30 PM,Half Chicken Tandoori,,Tandoori,Appetizer,Appetizer,12.99,0.00,12.99,1.0,1.30000000,false
2,4/10/26 12:30 PM,Vindaloo Curry,,Vindaloo,Entrée,Food,18.99,0.00,18.99,1.0,1.90000000,false
2,4/10/26 12:30 PM,Garlic Naan,,Naan,Bread,Food,4.99,0.00,4.99,1.0,0.50000000,false
2,4/10/26 12:30 PM,Chili Garlic Naan,,Naan,Bread,Food,5.99,0.00,5.99,1.0,0.60000000,false
5,4/10/26 12:51 PM,Butter Naan,,Naan,Bread,Food,7.98,0.00,7.98,2.0,0.80000000,false
5,4/10/26 12:51 PM,Butter Chicken,,Non-Veg Curries,Entrée,Food,15.99,0.00,15.99,1.0,1.60000000,false
5,4/10/26 12:51 PM,Maysur Masala Dosa,,Dosa,Bread,Food,27.98,0.00,27.98,2.0,2.80000000,false
6,4/10/26 1:01 PM,Hot & Sour Soup,,Soup,Soup & Salad,,15.98,0.00,15.98,2.0,1.60000000,false
6,4/10/26 1:01 PM,Paneer Masala Dosa,,Dosa,Bread,Food,13.99,0.00,13.99,1.0,1.40000000,false
6,4/10/26 1:01 PM,Mango Lassi,,Lassi & Tea,Beverage,NA Beverage,4.99,0.00,4.99,1.0,0.50000000,false
6,4/10/26 1:01 PM,Garlic Naan,,Naan,Bread,Food,4.99,0.00,4.99,1.0,0.50000000,false
6,4/10/26 1:01 PM,Vindaloo Curry,,Vindaloo,Entrée,Food,15.99,0.00,15.99,1.0,1.60000000,false
7,4/10/26 2:26 PM,Saag Lamb,,Saag,Entrée,Food,18.99,0.00,18.99,1.0,1.90000000,false
7,4/10/26 2:26 PM,Lamb Curry,,Non-Veg Curries,Entrée,Food,17.99,0.00,17.99,1.0,1.80000000,false
7,4/10/26 2:26 PM,Kadhai,,Kadhai,Entrée,Food,18.99,0.00,18.99,1.0,1.90000000,false
7,4/10/26 2:26 PM,Lamb Curry,,Non-Veg Curries,Entrée,Food,17.99,0.00,17.99,1.0,1.80000000,false
7,4/10/26 2:26 PM,Mix Veg Pakora,,Mix Veg Pakora,Appetizer,Appetizer,7.99,0.00,7.99,1.0,0.80000000,false
7,4/10/26 2:26 PM,Mix Veg,Vegan,Veg Curries,Entrée,Food,13.99,0.00,13.99,1.0,1.40000000,false
7,4/10/26 2:26 PM,Malai Kofta,,Veg Curries,Entrée,Food,13.99,0.00,13.99,1.0,1.40000000,false
8,4/10/26 2:46 PM,Kadhai,,Kadhai,Entrée,Food,18.99,0.00,18.99,1.0,1.90000000,false
8,4/10/26 2:46 PM,Garlic Naan,,Naan,Bread,Food,4.99,0.00,4.99,1.0,0.50000000,false
9,4/10/26 4:56 PM,Dal Tadka,Vegan,Veg Curries,Entrée,Food,12.99,0.00,12.99,1.0,1.30000000,false
9,4/10/26 4:56 PM,Veg Manchurian,,Appetizer,Indo-Chines,,11.99,0.00,11.99,1.0,1.20000000,false
9,4/10/26 4:56 PM,Garlic Naan,,Naan,Bread,Food,4.99,0.00,4.99,1.0,0.50000000,false
10,4/10/26 5:05 PM,Chicken 65,,65,Appetizer,Appetizer,12.99,0.00,12.99,1.0,1.30000000,false
10,4/10/26 5:05 PM,Raita,,Sides,Sides,Sides,4.99,0.00,4.99,1.0,0.50000000,false
11,4/10/26 5:16 PM,Malai Kofta,,Veg Curries,Entrée,Food,13.99,0.00,13.99,1.0,1.40000000,false
11,4/10/26 5:16 PM,Amul Cheese Butter Masala,,,,Food,18.99,0.00,18.99,1.0,0E-8,false
11,4/10/26 5:16 PM,Highway Chicken,,Non-Veg Curries,Entrée,Food,15.99,0.00,15.99,1.0,1.60000000,false
12,4/10/26 5:18 PM,Butter Chicken,,Non-Veg Curries,Entrée,Food,15.99,0.00,15.99,1.0,1.60000000,false
12,4/10/26 5:18 PM,Chicken Tikka Masala,,Tikka Masala Curry,Entrée,Food,15.99,0.00,15.99,1.0,1.60000000,false
12,4/10/26 5:18 PM,Garlic Naan,,Naan,Bread,Food,4.99,0.00,4.99,1.0,0.50000000,false
12,4/10/26 5:18 PM,Lamb Curry,,Non-Veg Curries,Entrée,Food,17.99,0.00,17.99,1.0,1.80000000,false
13,4/10/26 5:26 PM,Channa Masala,Vegan,Veg Curries,Entrée,Food,12.99,0.00,12.99,1.0,1.30000000,false
13,4/10/26 5:26 PM,Butter Tandoori Roti,,Roti,Bread,Food,3.99,0.00,3.99,1.0,0.40000000,false
13,4/10/26 5:26 PM,Coconut Curry,,Coconut,Entrée,Food,15.99,0.00,15.99,1.0,1.60000000,false
13,4/10/26 5:26 PM,Butter Naan,,Naan,Bread,Food,3.99,0.00,3.99,1.0,0.40000000,false
13,4/10/26 5:26 PM,Coconut Curry,,Coconut,Entrée,Food,15.99,0.00,15.99,1.0,1.60000000,false
14,4/10/26 5:47 PM,Saag Plain,,Saag,Entrée,Food,15.99,0.00,15.99,1.0,1.60000000,false
14,4/10/26 5:47 PM,Butter Chicken,,Non-Veg Curries,Entrée,Food,15.99,0.00,15.99,1.0,1.60000000,false
14,4/10/26 5:47 PM,Tandoori Roti Plain,,Roti,Bread,Food,3.99,0.00,3.99,1.0,0.40000000,false
14,4/10/26 5:47 PM,Chapati Plain,,,,Food,4.99,0.00,4.99,1.0,0E-8,false
14,4/10/26 5:47 PM,Kulcha,,Others,Bread,Food,5.99,0.00,5.99,1.0,0.60000000,false
14,4/10/26 5:47 PM,Raita,,Sides,Sides,Sides,4.99,0.00,4.99,1.0,0.50000000,false
14,4/10/26 5:47 PM,Chutney,,Sides,Sides,Sides,3.99,0.00,3.99,1.0,0.40000000,false
16,4/10/26 6:47 PM,Pickle,,Sides,Sides,Sides,3.89,0.00,3.89,1.0,0.39000000,false
16,4/10/26 6:47 PM,Gobi 65,,65,Appetizer,Appetizer,14.29,0.00,14.29,1.0,1.42000000,false
16,4/10/26 6:47 PM,Rogan Josh,,Non-Veg Curries,Entrée,Food,25.99,0.00,25.99,1.0,2.60000000,false
16,4/10/26 6:47 PM,Garlic Naan,,Naan,Bread,Food,6.49,0.00,6.49,1.0,0.65000000,false
15,4/10/26 6:47 PM,Paneer Kathi Roll,,Kathi Roll,Appetizer,Appetizer,11.99,0.00,11.99,1.0,1.20000000,false
15,4/10/26 6:47 PM,Veg Samosa,,Samosa,Appetizer,Appetizer,5.99,0.00,5.99,1.0,0.60000000,false
15,4/10/26 6:48 PM,Adolph Miller,,Wine,Beverage,NA Beverage,14.00,0.00,14.00,1.0,1.40000000,false
15,4/10/26 6:48 PM,Stella,,Beer,Beverage,NA Beverage,5.99,0.00,5.99,1.0,0.60000000,false
15,4/10/26 6:48 PM,Stella,,Beer,Beverage,NA Beverage,5.99,0.00,5.99,1.0,0.60000000,false
15,4/10/26 7:00 PM,Aloo Gobi Matar,Vegan,Veg Curries,Entrée,Food,12.99,0.00,12.99,1.0,1.30000000,false
15,4/10/26 7:00 PM,Saag Paneer,,Saag,Entrée,Food,16.99,0.00,16.99,1.0,1.70000000,false
15,4/10/26 7:00 PM,Paratha,,Others,Bread,Food,5.99,0.00,5.99,1.0,0.60000000,false
15,4/10/26 7:00 PM,Vindaloo Curry,,Vindaloo,Entrée,Food,19.99,0.00,19.99,1.0,2.00000000,false
15,4/10/26 7:00 PM,Garlic Naan,,Naan,Bread,Food,4.99,0.00,4.99,1.0,0.50000000,false
17,4/10/26 7:06 PM,Salmon Tandoori,,Tandoori,Appetizer,Appetizer,18.99,0.00,18.99,1.0,1.90000000,false
18,4/10/26 7:07 PM,Masala Chai,,Lassi & Tea,Beverage,NA Beverage,11.97,0.00,10.77,3.0,1.09000000,false
19,4/10/26 7:10 PM,Lamb Biryani,,Nonveg,Biryani,Biryani,18.99,0.00,18.99,1.0,1.90000000,false
19,4/10/26 7:10 PM,Paneer Tikka Masala,,Tikka Masala Curry,Entrée,Food,15.99,0.00,15.99,1.0,1.60000000,false
19,4/10/26 7:10 PM,Garlic Naan,,Naan,Bread,Food,4.99,0.00,4.99,1.0,0.50000000,false
19,4/10/26 7:10 PM,Momos Chicken,,Appetizer,Indo-Chines,,12.99,0.00,12.99,1.0,1.30000000,false
19,4/10/26 7:10 PM,Gulabjamun,,Hot,Desserts,Desserts,4.99,0.00,4.99,1.0,0.50000000,false
19,4/10/26 7:10 PM,Diet Coke,,Soda & Water,Beverage,NA Beverage,1.99,0.00,1.99,1.0,0.20000000,false
22,4/10/26 7:37 PM,Veg Biryani,,Veg,Biryani,Biryani,22.09,0.00,22.09,1.0,2.21000000,false
20,4/10/26 7:29 PM,Chili Paneer,,Appetizer,Indo-Chines,,12.99,0.00,12.99,1.0,1.30000000,false
20,4/10/26 7:29 PM,Coke,,Soda & Water,Beverage,NA Beverage,1.99,0.00,1.99,1.0,0.20000000,false
21,4/10/26 7:34 PM,Appetizer Sampler,,Platter,Appetizer,Appetizer,19.99,0.00,19.99,1.0,2.00000000,false
21,4/10/26 7:37 PM,Salmon Tandoori,,Tandoori,Appetizer,Appetizer,18.99,0.00,18.99,1.0,1.90000000,false
21,4/10/26 7:37 PM,Garlic Naan,,Naan,Bread,Food,4.99,0.00,4.99,1.0,0.50000000,false
21,4/10/26 7:37 PM,Shrimp Tikka Masala,,Tikka Masala Curry,Entrée,Food,18.99,0.00,18.99,1.0,1.90000000,false
21,4/10/26 7:37 PM,Kadhai,,Kadhai,Entrée,Food,18.99,0.00,18.99,1.0,1.90000000,false
21,4/10/26 7:37 PM,Tandoori Roti Plain,,Roti,Bread,Food,3.99,0.00,3.99,1.0,0.40000000,false
21,4/10/26 7:37 PM,Coconut Curry,,Coconut,Entrée,Food,15.99,0.00,15.99,1.0,1.60000000,false
21,4/10/26 7:37 PM,Paneer Tikka Masala,,Tikka Masala Curry,Entrée,Food,19.98,0.00,19.98,1.0,2.00000000,false
15,4/10/26 7:49 PM,Kim Crawford,,Wine,Beverage,NA Beverage,14.00,0.00,14.00,1.0,1.40000000,false
23,4/10/26 7:54 PM,Paratha,,Others,Bread,Food,7.79,0.00,7.79,1.0,0.78000000,false
23,4/10/26 7:54 PM,Plain,,Naan,Bread,Food,10.38,0.00,10.38,2.0,1.03000000,false
23,4/10/26 7:54 PM,Paneer Tikka Masala,,Tikka Masala Curry,Entrée,Food,20.79,0.00,20.79,1.0,2.08000000,false
24,4/10/26 8:10 PM,Half Chicken Tandoori,,Tandoori,Appetizer,Appetizer,12.99,0.00,11.69,1.0,1.17000000,false
24,4/10/26 8:10 PM,Highway Chicken,,Non-Veg Curries,Entrée,Food,15.99,0.00,14.39,1.0,1.43000000,false
24,4/10/26 8:10 PM,Chili Garlic Naan,,Naan,Bread,Food,5.99,0.00,5.39,1.0,0.53000000,false
24,4/10/26 8:15 PM,Chili Garlic Naan,,Naan,Bread,Food,11.98,0.00,10.78,2.0,1.09000000,false
25,4/10/26 8:23 PM,Samosa,,Chaat,Appetizer,Appetizer,8.99,0.00,8.99,1.0,0.90000000,false
25,4/10/26 8:32 PM,Saag Paneer,,Saag,Entrée,Food,16.99,0.00,16.99,1.0,1.70000000,false
25,4/10/26 8:32 PM,Tandoori Chicken Masala,,Non-Veg Curries,Entrée,Food,15.99,0.00,15.99,1.0,1.60000000,false
25,4/10/26 8:32 PM,Garlic Naan,,Naan,Bread,Food,4.99,0.00,4.99,1.0,0.50000000,false
25,4/10/26 8:32 PM,Chili Garlic Naan,,Naan,Bread,Food,5.99,0.00,5.99,1.0,0.60000000,false
26,4/10/26 8:34 PM,Lamb Biryani,,Nonveg,Biryani,Biryani,18.99,0.00,18.99,1.0,1.90000000,false
26,4/10/26 8:34 PM,Butter Chicken,,Non-Veg Curries,Entrée,Food,15.99,0.00,15.99,1.0,1.60000000,false
27,4/10/26 8:37 PM,Chicken Tikka Masala,,Tikka Masala Curry,Entrée,Food,15.99,0.00,15.99,1.0,1.60000000,false
28,4/10/26 8:42 PM,Masala Papad,,Papad,Appetizer,Appetizer,6.99,0.00,6.99,1.0,0.70000000,false
25,4/10/26 8:44 PM,Stella,,Beer,Beverage,NA Beverage,5.99,0.00,5.99,1.0,0.60000000,false
28,4/10/26 8:49 PM,Heineken,,Beer,Beverage,NA Beverage,5.99,0.00,5.99,1.0,0.60000000,false
28,4/10/26 8:49 PM,Chili Paneer,,Appetizer,Indo-Chines,,25.98,0.00,25.98,2.0,2.60000000,false
28,4/10/26 8:49 PM,Maysur Masala Dosa,,Dosa,Bread,Food,13.99,0.00,13.99,1.0,1.40000000,false
28,4/10/26 8:49 PM,Highway Chicken,,Non-Veg Curries,Entrée,Food,15.99,0.00,15.99,1.0,1.60000000,false
28,4/10/26 8:49 PM,Paneer Tikka Masala,,Tikka Masala Curry,Entrée,Food,15.99,0.00,15.99,1.0,1.60000000,false
28,4/10/26 8:49 PM,Garlic Naan,,Naan,Bread,Food,9.98,0.00,9.98,2.0,1.00000000,false
28,4/10/26 8:54 PM,Masala Papad,,Papad,Appetizer,Appetizer,6.99,0.00,6.99,1.0,0.70000000,false
28,4/10/26 8:54 PM,Heineken,,Beer,Beverage,NA Beverage,5.99,0.00,5.99,1.0,0.60000000,false
28,4/10/26 9:03 PM,Onion and Chili,,Sides,Sides,Sides,2.99,0.00,2.99,1.0,0.30000000,false
25,4/10/26 9:07 PM,Kulfi,,Cold,Desserts,Desserts,3.99,0.00,3.99,1.0,0.40000000,false
28,4/10/26 9:26 PM,Garlic Naan,,Naan,Bread,Food,9.98,0.00,9.98,2.0,1.00000000,false
1,4/11/26 11:29 AM,Appetizer Sampler,,Platter,Appetizer,Appetizer,19.99,0.00,19.99,1.0,2.00000000,false
1,4/11/26 11:29 AM,Saag Plain,,Saag,Entrée,Food,15.99,0.00,15.99,1.0,1.60000000,false
2,4/11/26 11:48 AM,Weekend Buffet,,Buffet,Sides,Sides,17.99,0.00,17.99,1.0,1.80000000,false
2,4/11/26 11:48 AM,Weekend Buffet,,Buffet,Sides,Sides,17.99,0.00,17.99,1.0,1.80000000,false
3,4/11/26 11:50 AM,Weekend Buffet,,Buffet,Sides,Sides,17.99,0.00,17.99,1.0,1.80000000,false
3,4/11/26 11:50 AM,Weekend Buffet,,Buffet,Sides,Sides,17.99,0.00,17.99,1.0,1.80000000,false
3,4/11/26 11:50 AM,Weekend Buffet,,Buffet,Sides,Sides,17.99,0.00,17.99,1.0,1.80000000,false
3,4/11/26 11:50 AM,Sprite,,Soda & Water,Beverage,NA Beverage,1.99,0.00,1.99,1.0,0.20000000,false
3,4/11/26 11:50 AM,Dr pepper,,Soda & Water,Beverage,NA Beverage,1.99,0.00,1.99,1.0,0.20000000,false
4,4/11/26 12:03 PM,Weekend Buffet,,Buffet,Sides,Sides,17.99,0.00,17.99,1.0,1.80000000,false
3,4/11/26 12:03 PM,Sprite,,Soda & Water,Beverage,NA Beverage,1.99,0.00,1.99,1.0,0.20000000,false
3,4/11/26 12:03 PM,Sprite,,Soda & Water,Beverage,NA Beverage,1.99,0.00,1.99,1.0,0.20000000,false
3,4/11/26 12:03 PM,Coke Zero,,Soda & Water,Beverage,NA Beverage,1.99,0.00,1.99,1.0,0.20000000,false
5,4/11/26 12:08 PM,Chicken Biryani,,Nonveg,Biryani,Biryani,16.99,0.00,16.99,1.0,1.70000000,false
5,4/11/26 12:08 PM,Butter Naan,,Naan,Bread,Food,3.99,0.00,3.99,1.0,0.40000000,false
6,4/11/26 12:17 PM,Weekend Buffet,,Buffet,Sides,Sides,17.99,0.00,17.99,1.0,1.80000000,false
6,4/11/26 12:17 PM,Weekend Buffet,,Buffet,Sides,Sides,17.99,0.00,17.99,1.0,1.80000000,false
6,4/11/26 12:17 PM,Weekend Buffet,,Buffet,Sides,Sides,17.99,0.00,17.99,1.0,1.80000000,false
6,4/11/26 12:17 PM,Weekend Buffet Kids,,Buffet,Sides,Sides,8.99,0.00,8.99,1.0,0.90000000,false
6,4/11/26 12:19 PM,Veg Manchurian,,Appetizer,Indo-Chines,,11.99,0.00,11.99,1.0,1.20000000,false
7,4/11/26 12:21 PM,Weekend Buffet Kids,,Buffet,Sides,Sides,8.99,0.00,8.99,1.0,0.90000000,false
7,4/11/26 12:21 PM,Weekend Buffet,,Buffet,Sides,Sides,17.99,0.00,17.99,1.0,1.80000000,false
7,4/11/26 12:21 PM,Weekend Buffet,,Buffet,Sides,Sides,17.99,0.00,17.99,1.0,1.80000000,true
8,4/11/26 12:34 PM,Mango Lassi,,Lassi & Tea,Beverage,NA Beverage,4.99,0.00,4.49,1.0,0.44000000,false
8,4/11/26 12:34 PM,Weekend Buffet,,Buffet,Sides,Sides,17.99,0.00,16.19,1.0,1.61000000,false
8,4/11/26 12:34 PM,Weekend Buffet,,Buffet,Sides,Sides,17.99,0.00,16.19,1.0,1.61000000,false
7,4/11/26 12:44 PM,Weekend Buffet Kids,,Buffet,Sides,Sides,8.99,0.00,8.99,1.0,0.90000000,false
5,4/11/26 12:58 PM,Butter Naan,,Naan,Bread,Food,3.99,0.00,3.99,1.0,0.40000000,false
9,4/11/26 1:14 PM,Weekend Buffet,,Buffet,Sides,Sides,17.99,0.00,17.99,1.0,1.80000000,false
9,4/11/26 1:14 PM,Weekend Buffet,,Buffet,Sides,Sides,17.99,0.00,17.99,1.0,1.80000000,false
10,4/11/26 1:26 PM,Mix Veg Pakora,,Mix Veg Pakora,Appetizer,Appetizer,7.99,0.00,7.99,1.0,0.80000000,false
10,4/11/26 1:26 PM,Saag Paneer,,Saag,Entrée,Food,16.99,0.00,16.99,1.0,1.70000000,false
11,4/11/26 1:28 PM,Weekend Buffet,,Buffet,Sides,Sides,17.99,0.00,17.99,1.0,1.80000000,false
12,4/11/26 1:32 PM,Appetizer Sampler,,Platter,Appetizer,Appetizer,19.99,0.00,19.99,1.0,2.00000000,false
12,4/11/26 1:32 PM,Chicken Kathi Roll,,Kathi Roll,Appetizer,Appetizer,12.99,0.00,12.99,1.0,1.30000000,false
13,4/11/26 1:38 PM,Weekend Buffet,,Buffet,Sides,Sides,17.99,0.00,17.99,1.0,1.80000000,false
14,4/11/26 1:43 PM,Chili Paneer,,Appetizer,Indo-Chines,,12.99,0.00,12.99,1.0,1.30000000,false
14,4/11/26 1:43 PM,Veg Manchurian,,Appetizer,Indo-Chines,,11.99,0.00,11.99,1.0,1.20000000,false
14,4/11/26 1:43 PM,Fried Rice,,Entrees,Indo-Chines,,25.98,0.00,25.98,2.0,2.60000000,false
14,4/11/26 1:43 PM,Hakka Noodles,,Entrees,Indo-Chines,,25.98,0.00,25.98,2.0,2.60000000,false
14,4/11/26 1:43 PM,Veg Manchurian,,Appetizer,Indo-Chines,,11.99,0.00,11.99,1.0,1.20000000,false
15,4/11/26 1:50 PM,Weekend Buffet,,Buffet,Sides,Sides,17.99,0.00,17.99,1.0,1.80000000,false
15,4/11/26 1:50 PM,Weekend Buffet,,Buffet,Sides,Sides,17.99,0.00,17.99,1.0,1.80000000,false
16,4/11/26 1:55 PM,Lamb Chops,,Tandoori,Appetizer,Appetizer,25.99,0.00,25.99,1.0,2.60000000,false
17,4/11/26 2:17 PM,Weekend Buffet,,Buffet,Sides,Sides,17.99,0.00,17.99,1.0,1.80000000,false
16,4/11/26 2:44 PM,Weekend Buffet,,Buffet,Sides,Sides,17.99,0.00,17.99,1.0,1.80000000,false
18,4/11/26 5:12 PM,Butter Chicken,,Non-Veg Curries,Entrée,Food,15.99,0.00,15.99,1.0,1.60000000,false
18,4/11/26 5:12 PM,Butter Naan,,Naan,Bread,Food,3.99,0.00,3.99,1.0,0.40000000,false
18,4/11/26 5:12 PM,Coke,,Soda & Water,Beverage,NA Beverage,1.99,0.00,1.99,1.0,0.20000000,false
19,4/11/26 5:47 PM,Spring Roll,,Others,Appetizer,Appetizer,5.99,0.00,5.99,1.0,0.60000000,false
19,4/11/26 5:56 PM,Coconut Curry,,Coconut,Entrée,Food,15.99,0.00,15.99,1.0,1.60000000,false
19,4/11/26 5:56 PM,Garlic Naan,,Naan,Bread,Food,4.99,0.00,4.99,1.0,0.50000000,false
19,4/11/26 6:14 PM,Garlic Naan,,Naan,Bread,Food,4.99,0.00,4.99,1.0,0.50000000,false
19,4/11/26 6:38 PM,Buffet,,,,Food,24.99,0.00,24.99,1.0,0E-8,false
19,4/11/26 6:38 PM,Buffet,,,,Food,24.99,0.00,24.99,1.0,0E-8,false
20,4/11/26 6:43 PM,Veg Manchurian,,Appetizer,Indo-Chines,,11.99,0.00,11.99,1.0,1.20000000,false
20,4/11/26 6:43 PM,Garlic Naan,,Naan,Bread,Food,4.99,0.00,4.99,1.0,0.50000000,false
20,4/11/26 6:43 PM,Kashmiri Naan,,Naan,Bread,Food,6.99,0.00,6.99,1.0,0.70000000,false
20,4/11/26 6:43 PM,Malai Kofta,,Veg Curries,Entrée,Food,13.99,0.00,13.99,1.0,1.40000000,false
21,4/11/26 6:47 PM,Goat Curry,,Non-Veg Curries,Entrée,Food,18.99,0.00,18.99,1.0,1.90000000,false
21,4/11/26 6:47 PM,Garlic Naan,,Naan,Bread,Food,4.99,0.00,4.99,1.0,0.50000000,false
